,user_id,lat,lon,timestamp,weather
18,1069543929,58.0105,56.2502,2022-12-21 12:36:46.980751,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
19,156840212,58.0105,56.2502,2022-12-21 12:36:54.945573,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
20,1069543929,58.0105,56.2502,2022-12-21 12:36:55.509513,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
21,156840212,58.0105,56.2502,2022-12-21 12:37:03.516408,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
22,1069543929,58.0105,56.2502,2022-12-21 12:37:04.030031,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
23,156840212,58.0105,56.2502,2022-12-21 12:37:12.009699,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
24,1069543929,58.0105,56.2502,2022-12-21 12:37:12.554369,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
25,156840212,58.0105,56.2502,2022-12-21 12:37:20.506315,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
26,1069543929,58.0105,56.2502,2022-12-21 12:37:21.072457,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
27,156840212,58.0105,56.2502,2022-12-21 12:37:29.165794,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
28,1069543929,58.0105,56.2502,2022-12-21 12:37:29.693334,"Weather(location='Perm', temperature=-16.17, temperature_feeling=-22.92, description='Scattered clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
29,156840212,58.0105,56.2502,2022-12-21 12:47:47.228015,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
30,1069543929,58.0105,56.2502,2022-12-21 12:47:47.731921,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
31,156840212,58.0105,56.2502,2022-12-21 12:47:58.775908,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
32,1069543929,58.0105,56.2502,2022-12-21 12:47:59.370088,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
33,156840212,58.0105,56.2502,2022-12-21 12:48:09.913690,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
34,1069543929,58.0105,56.2502,2022-12-21 12:48:10.442241,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
35,156840212,58.0105,56.2502,2022-12-21 12:48:20.954026,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
36,1069543929,58.0105,56.2502,2022-12-21 12:48:21.432410,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
37,156840212,58.0105,56.2502,2022-12-21 12:48:31.920620,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
38,1069543929,58.0105,56.2502,2022-12-21 12:48:32.435068,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
39,156840212,58.0105,56.2502,2022-12-21 12:49:30.016320,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
40,1069543929,58.0105,56.2502,2022-12-21 12:49:30.481104,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
41,156840212,58.0105,56.2502,2022-12-21 12:49:40.944097,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
42,1069543929,58.0105,56.2502,2022-12-21 12:49:41.411294,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
43,156840212,58.0105,56.2502,2022-12-21 12:51:20.672900,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
44,1069543929,58.0105,56.2502,2022-12-21 12:51:21.188140,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
45,156840212,58.0105,56.2502,2022-12-21 12:51:31.623823,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
46,1069543929,58.0105,56.2502,2022-12-21 12:51:32.138294,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
47,156840212,58.0105,56.2502,2022-12-21 12:53:25.375323,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
48,1069543929,58.0105,56.2502,2022-12-21 12:53:25.848993,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
49,156840212,58.0105,56.2502,2022-12-21 12:53:36.408962,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
